2,10497,0.99,-0.09,0.04,0.13,-0.27,-0.09,-0.16,-1549,-1582,8398,4,-29,17,0,0,0,-2
3,10566,0.81,0.13,0.43,-0.38,1.11,-0.91,-0.12,-6777,-2160,5242,7,-17,10,0,0,0,-2
4,10659,0.93,-0.28,0.11,0.19,-0.42,-0.32,-0.51,-3487,-3792,5269,11,-10,1,0,0,0,-2
5,10733,-0.86,0.14,-0.36,-0.32,-0.89,-0.81,-0.02,-7935,-15324,5100,91,-4,2,0,0,0,-2
0,10812,0.99,-0.07,0.11,-0.11,0.20,-0.21,-0.17,-2298,-3337,7044,9,-1,-1,0,0,0,-2
1,11202,0.90,0.10,-0.40,0.15,-0.51,0.85,0.06,6124,300,5786,1,-1,0,0,0,0,1
2,11237,0.98,-0.09,0.01,0.15,-0.31,-0.06,-0.17,-818,-1679,8642,0,-2,1,0,0,0,1
3,11304,0.80,0.13,0.41,-0.41,1.16,-0.88,-0.13,-6606,-2176,5744,6,1,0,0,0,0,1
4,11379,0.94,-0.28,0.09,0.20,-0.43,-0.29,-0.50,-3373,-3678,5308,0,-7,-1,0,0,0,1
5,11472,-0.87,-0.11,-0.41,0.23,0.73,-0.88,-0.00,-7997,-15322,4893,91,-3,-1,0,0,0,1
0,11550,0.98,-0.07,0.12,-0.13,0.24,-0.22,-0.17,-2445,-3291,7038,8,-3,-2,0,0,0,1
1,11920,0.89,0.10,-0.41,0.16,-0.55,0.87,0.05,6196,189,5703,1,-2,0,0,0,0,1
2,11957,0.98,-0.09,0.02,0.16,-0.33,-0.07,-0.17,-912,-1696,8663,0,-1,0,0,0,0,1
3,12023,0.79,0.14,0.41,-0.44,1.24,-0.87,-0.14,-6540,-2265,5795,6,1,0,0,0,0,1
4,12100,0.93,-0.28,0.08,0.21,-0.45,-0.27,-0.51,-3284,-3760,5327,0,-7,-2,0,0,0,1
5,12191,-0.57,-0.32,-0.29,0.70,1.72,-0.89,-0.04,-8034,-15410,4893,91,-3,0,0,0,0,1
0,12269,0.98,-0.07,0.12,-0.14,0.28,-0.21,-0.16,-2427,-3311,7031,8,-4,-1,0,0,0,1
1,12640,0.89,0.11,-0.41,0.17,-0.58,0.87,0.04,6236,171,5661,0,-3,1,0,0,0,1
2,12656,0.98,-0.09,0.02,0.17,-0.34,-0.08,-0.17,-1001,-1727,8682,0,-1,1,0,0,0,1
3,12742,0.77,0.16,0.40,-0.47,1.31,-0.87,-0.14,-6505,-2289,5777,6,1,0,0,0,0,1
4,12820,0.93,-0.28,0.08,0.22,-0.47,-0.27,-0.51,-3342,-3824,5346,1,-6,-1,0,0,0,1
5,12911,-0.05,-0.42,-0.05,0.90,2.94,-0.88,-0.05,-8081,-15448,4884,91,-3,0,0,0,0,1
0,12988,0.98,-0.06,0.12,-0.16,0.32,-0.22,-0.16,-2448,-3269,7026,8,-3,-1,0,0,0,1
1,13360,0.89,0.11,-0.41,0.19,-0.62,0.88,0.04,6271,128,5645,1,-2,0,0,0,0,1
2,13377,0.98,-0.09,0.02,0.18,-0.36,-0.08,-0.17,-1000,-1735,8667,0,-2,1,0,0,0,1
3,13462,0.75,0.17,0.40,-0.51,1.38,-0.87,-0.15,-6550,-2300,5765,5,1,-1,0,0,0,1
4,13540,0.93,-0.28,0.07,0.24,-0.50,-0.27,-0.52,-3331,-3804,5339,1,-7,-2,0,0,0,1
5,13629,0.48,-0.37,0.20,0.77,-1.86,-0.87,-0.05,-8122,-15445,4884,91,-4,0,0,0,0,1
0,13706,0.97,-0.06,0.12,-0.18,0.36,-0.22,-0.16,-2467,-3263,7030,8,-4,-1,0,0,0,1
1,14077,0.88,0.11,-0.41,0.20,-0.65,0.89,0.03,6301,70,5598,1,-2,0,0,0,0,1
2,14098,0.98,-0.09,0.02,0.19,-0.38,-0.08,-0.17,-998,-1752,8684,0,-2,0,0,0,0,1
3,14180,0.72,0.19,0.39,-0.54,1.45,-0.87,-0.15,-6545,-2320,5781,5,1,-1,0,0,0,1
4,14260,0.92,-0.29,0.06,0.25,-0.53,-0.26,-0.52,-3352,-3869,5341,0,-7,-2,0,0,0,1
5,14349,0.83,-0.19,0.38,0.36,-1.01,-0.87,-0.04,-8087,-15508,4886,91,-3,0,0,0,0,1
0,14425,0.97,-0.06,0.12,-0.20,0.39,-0.21,-0.16,-2437,-3286,7041,8,-4,-1,0,0,0,1
1,14797,0.88,0.12,-0.41,0.21,-0.68,0.89,0.03,6310,86,5567,1,-2,0,0,0,0,1
2,14817,0.98,-0.09,0.02,0.20,-0.40,-0.08,-0.17,-991,-1721,8650,0,-2,1,0,0,0,1
3,14900,0.70,0.20,0.38,-0.57,1.50,-0.87,-0.15,-6529,-2336,5796,6,3,0,0,0,0,1
4,14980,0.92,-0.29,0.06,0.27,-0.55,-0.26,-0.52,-3342,-3851,5337,1,-7,-1,0,0,0,1
5,15068,0.89,0.07,0.42,-0.19,0.59,-0.87,-0.04,-8107,-15449,4825,91,-3,0,0,0,0,1
0,15143,0.97,-0.06,0.12,-0.21,0.43,-0.21,-0.16,-2402,-3264,7035,8,-4,-1,0,0,0,1
1,15516,0.88,0.12,-0.41,0.22,-0.71,0.89,0.03,6328,103,5564,1,-2,0,0,0,0,-1
2,15538,0.97,-0.09,0.02,0.21,-0.42,-0.08,-0.17,-999,-1723,8610,0,-2,0,0,0,0,-1
3,15618,0.68,0.22,0.37,-0.60,1.56,-0.87,-0.15,-6481,-2315,5765,5,1,-1,0,0,0,-1
4,15700,0.91,-0.29,0.05,0.28,-0.58,-0.26,-0.52,-3323,-3856,5380,1,-7,-1,0,0,0,-1
5,15787,0.62,0.29,0.31,-0.66,1.63,-0.87,-0.04,-8116,-15476,4898,91,-3,0,0,0,0,-1
0,15861,0.96,-0.05,0.12,-0.23,0.47,-0.21,-0.16,-2430,-3240,7037,8,-5,-1,0,0,0,-1
1,16235,0.87,0.13,-0.41,0.25,-0.79,0.89,0.03,6422,-48,5730,25,5,22,0,0,0,-1
2,16258,0.97,-0.09,0.02,0.22,-0.44,-0.08,-0.17,-1044,-2082,9641,10,0,-4,0,0,0,-1
3,16337,0.63,0.28,0.37,-0.63,1.64,-0.95,-0.12,-6411,-1991,5181,37,62,0,0,0,0,-1
4,16419,0.88,-0.34,0.17,0.29,-0.68,-0.52,-0.52,-5305,-3833,4627,-11,81,23,0,0,0,-1
5,16506,0.15,0.60,0.08,-0.78,2.18,-1.31,0.05,-11175,-14109,3283,91,169,74,0,0,0,-1
0,16581,0.86,0.14,0.42,-0.26,0.85,-0.92,0.01,-7027,-2239,3934,55,165,2,0,0,0,-1
1,16974,0.74,-0.11,0.65,0.14,-1.25,-1.44,0.02,-8499,-109,1347,21,135,-12,0,0,0,-1
2,17017,0.31,-0.28,0.89,0.20,-2.39,-0.72,0.19,-5348,1166,-5235,-2,107,29,0,0,0,-1
3,17096,-0.15,0.75,0.64,0.06,1.39,0.29,-0.16,-4789,-786,-9703,-24,90,29,0,0,0,-1
4,17160,-0.09,-0.50,0.86,0.06,-2.10,0.10,0.20,-82,1527,-9556,-29,70,43,0,0,0,-1
5,17245,-0.42,0.71,-0.55,0.08,-1.09,-0.36,-0.77,-7693,-8982,-10200,91,40,38,0,0,0,-1
0,17339,-0.03,0.40,0.91,-0.11,2.31,-0.03,-0.22,-1613,-2624,-9865,-26,28,8,0,0,0,-1
1,17714,0.40,-0.18,0.90,0.05,-2.61,-0.82,-0.06,-6087,-655,-4918,-2,-1,0,0,0,0,-1
2,17738,-0.02,-0.18,0.98,0.08,-2.79,0.01,0.17,121,1204,-7914,-1,2,2,0,0,0,-1
3,17815,-0.26,0.83,0.49,0.07,1.03,0.38,-0.37,1376,-2389,-8815,1,-4,4,0,0,0,-1
4,17900,-0.07,-0.42,0.91,0.01,-2.28,0.12,0.09,1778,1098,-9744,1,-3,1,0,0,0,-1
5,17985,-0.62,0.27,-0.59,0.45,1.97,-0.51,-1.03,-5615,-10421,-10638,91,-3,-1,0,0,0,-1
0,18058,-0.04,0.40,0.91,-0.08,2.32,0.00,-0.18,-227,-1025,-8971,4,-6,-3,0,0,0,-1
1,18433,0.40,-0.17,0.90,0.05,-2.64,-0.83,-0.05,-5864,-407,-5346,4,-1,1,0,0,0,-1
2,18457,-0.02,-0.17,0.98,0.07,-2.81,0.01,0.15,245,1165,-7636,0,0,2,0,0,0,-1
3,18533,-0.25,0.83,0.49,0.03,1.02,0.30,-0.39,1318,-2294,-8761,7,3,0,0,0,0,-1
4,18620,-0.04,-0.43,0.90,0.03,-2.25,0.05,0.08,1617,1128,-9639,1,-6,-3,0,0,0,-1
5,18684,-0.50,-0.07,-0.49,0.71,2.13,-0.64,-0.68,-5688,-10401,-10583,91,-4,-2,0,0,0,-1
0,18776,-0.02,0.38,0.92,-0.12,2.36,-0.06,-0.23,-387,-785,-8887,8,-4,-3,0,0,0,-1
1,19151,0.41,-0.16,0.90,0.04,-2.67,-0.85,-0.06,-5833,-376,-5377,1,-1,-1,0,0,0,-1
2,19178,-0.01,-0.16,0.98,0.07,-2.82,0.00,0.13,232,1135,-7684,2,-1,2,0,0,0,-1
3,19253,-0.24,0.83,0.50,0.01,1.03,0.25,-0.40,1270,-2285,-8718,5,3,-1,0,0,0,-1
4,19341,-0.03,-0.44,0.90,0.03,-2.23,0.02,0.08,1497,1160,-9611,1,-5,-1,0,0,0,-1
5,19423,-0.12,-0.43,-0.28,0.85,2.50,-0.92,-0.38,-5712,-10329,-10582,91,-3,-1,0,0,0,-1
0,19495,-0.01,0.37,0.92,-0.14,2.39,-0.09,-0.27,-446,-673,-8825,7,-3,-1,0,0,0,-1
1,19871,0.42,-0.15,0.90,0.03,-2.70,-0.86,-0.07,-5908,-394,-5370,0,-2,0,0,0,0,-1
2,19898,-0.01,-0.15,0.99,0.06,-2.85,0.00,0.13,263,1092,-7704,-2,-1,0,0,0,0,-1
3,19971,-0.24,0.83,0.50,-0.01,1.02,0.23,-0.41,1265,-2281,-8712,6,3,0,0,0,0,-1
4,20061,-0.02,-0.44,0.90,0.04,-2.22,-0.00,0.08,1489,1159,-9549,2,-7,-2,0,0,0,-1
5,20142,0.40,-0.61,0.07,0.68,-1.48,-1.09,-0.40,-5789,-10284,-10549,91,-4,-1,0,0,0,-1
0,20213,-0.00,0.36,0.92,-0.15,2.40,-0.11,-0.29,-455,-632,-8850,7,-3,-2,0,0,0,-1
1,20590,0.42,-0.14,0.90,0.03,-2.73,-0.87,-0.07,-5889,-337,-5348,2,0,-1,0,0,0,-1
2,20618,-0.01,-0.14,0.99,0.06,-2.87,-0.01,0.13,237,1125,-7675,2,-1,1,0,0,0,-1
3,20690,-0.23,0.83,0.50,-0.02,1.03,0.21,-0.42,1225,-2284,-8673,5,2,-1,0,0,0,2
4,20780,-0.01,-0.45,0.89,0.04,-2.21,-0.01,0.08,1385,1156,-9545,1,-6,-1,0,0,0,2
5,20861,0.74,-0.48,0.41,0.23,-0.92,-0.98,-0.55,-5813,-10266,-10489,91,-4,-1,0,0,0,2
0,20931,0.00,0.36,0.92,-0.16,2.42,-0.12,-0.30,-491,-584,-8824,8,-3,-2,0,0,0,2
1,21309,0.42,-0.13,0.90,0.02,-2.76,-0.87,-0.07,-5883,-334,-5345,2,-2,0,0,0,0,2
2,21338,-0.01,-0.13,0.99,0.06,-2.89,-0.00,0.13,263,1145,-7717,1,-1,1,0,0,0,2
3,21408,-0.23,0.83,0.50,-0.02,1.03,0.20,-0.42,1244,-2278,-8710,5,2,-1,0,0,0,2
4,21500,-0.01,-0.45,0.89,0.04,-2.20,-0.02,0.08,1416,1196,-9573,1,-6,-1,0,0,0,2
5,21579,0.75,-0.16,0.58,-0.27,0.93,-0.91,-0.59,-5779,-10242,-10569,91,-4,-1,0,0,0,2
0,21650,0.01,0.35,0.92,-0.16,2.43,-0.13,-0.30,-483,-598,-8795,7,-3,-2,0,0,0,2
1,22028,0.42,-0.11,0.90,0.02,-2.80,-0.87,-0.07,-5882,-327,-5373,1,-2,0,0,0,0,2
2,22059,-0.01,-0.12,0.99,0.06,-2.91,-0.00,0.12,286,1104,-7701,1,-2,1,0,0,0,2
3,22128,-0.23,0.83,0.50,-0.02,1.03,0.20,-0.42,1232,-2252,-8647,6,2,0,0,0,0,2
4,22221,-0.01,-0.46,0.89,0.04,-2.19,-0.02,0.08,1442,1198,-9531,2,-7,-2,0,0,0,2
5,22299,0.47,0.22,0.55,-0.66,2.08,-0.92,-0.55,-5856,-10251,-10564,91,-3,0,0,0,0,2
0,22369,0.01,0.35,0.92,-0.16,2.44,-0.13,-0.30,-491,-561,-8797,7,-3,-1,0,0,0,2
1,22748,0.42,-0.10,0.90,0.01,-2.84,-0.87,-0.07,-5885,-335,-5429,1,-2,0,0,0,0,2
2,22778,-0.01,-0.11,0.99,0.06,-2.93,-0.00,0.12,285,1104,-7716,0,-2,0,0,0,0,2
3,22846,-0.23,0.83,0.50,-0.02,1.03,0.20,-0.42,1258,-2268,-8659,5,2,0,0,0,0,2
4,22940,-0.01,-0.46,0.89,0.04,-2.18,-0.02,0.08,1439,1199,-9525,0,-6,-2,0,0,0,2
5,23018,-0.01,0.51,0.30,-0.81,2.59,-0.95,-0.52,-5811,-10228,-10588,91,-3,-1,0,0,0,2
0,23088,0.01,0.34,0.93,-0.17,2.45,-0.13,-0.31,-489,-536,-8818,8,-3,-1,0,0,0,2
1,23467,0.42,-0.09,0.90,0.00,-2.88,-0.86,-0.07,-5833,-377,-5448,0,-2,0,0,0,0,2
2,23498,-0.01,-0.10,0.99,0.04,-2.95,0.02,0.08,431,844,-7857,-2,-4,1,0,0,0,2
3,23566,-0.23,0.83,0.50,-0.02,1.04,0.20,-0.42,1308,-2315,-8634,5,1,-1,0,0,0,2
4,23661,-0.01,-0.47,0.88,0.04,-2.17,-0.01,0.08,1475,1177,-9512,2,-7,-2,0,0,0,2
5,23738,-0.49,0.60,-0.06,-0.63,-1.31,-0.96,-0.53,-5793,-10297,-10484,91,-3,1,0,0,0,2
0,23826,0.01,0.34,0.93,-0.17,2.46,-0.13,-0.31,-495,-539,-8810,15,-4,0,0,0,0,2
1,24185,0.43,-0.08,0.90,0.00,-2.90,-0.88,-0.07,-5952,-367,-5274,2,-1,1,0,0,0,2
2,24218,0.01,-0.10,0.99,0.04,-2.95,-0.04,0.08,-50,874,-7830,3,-2,2,0,0,0,2
3,24284,-0.22,0.83,0.50,-0.04,1.03,0.16,-0.43,1048,-2341,-8857,8,3,-1,0,0,0,2
4,24360,-0.01,-0.46,0.89,0.04,-2.18,-0.02,0.07,1410,1155,-9691,5,-6,0,0,0,0,2
5,24457,-0.77,0.45,-0.39,-0.21,-0.85,-0.92,-0.56,-5842,-10869,-10656,91,-4,-2,0,0,0,2
0,24524,0.01,0.32,0.93,-0.16,2.49,-0.13,-0.30,-517,-473,-8759,8,-4,-1,0,0,0,2
1,24904,0.43,-0.07,0.90,-0.00,-2.96,-0.88,-0.07,-5911,-304,-5339,0,-2,0,0,0,0,2
2,24938,0.01,-0.09,1.00,0.04,-2.96,-0.04,0.08,-7,830,-7749,0,-1,0,0,0,0,2
3,25004,-0.22,0.83,0.51,-0.04,1.04,0.15,-0.42,882,-2272,-8811,6,2,0,0,0,0,2
4,25080,-0.00,-0.47,0.88,0.04,-2.16,-0.04,0.08,1256,1173,-9631,1,-6,-1,0,0,0,2
5,25176,-0.76,0.14,-0.57,0.28,0.95,-0.91,-0.56,-5884,-10729,-10749,91,-4,-1,0,0,0,2
0,25244,0.02,0.31,0.94,-0.16,2.50,-0.14,-0.29,-553,-375,-8764,9,-4,-1,0,0,0,2
1,25624,0.43,-0.06,0.90,-0.01,-2.99,-0.88,-0.06,-5958,-299,-5358,1,-2,0,0,0,0,-1
2,25659,0.01,-0.08,1.00,0.05,-2.98,-0.04,0.09,44,900,-7795,-1,-3,0,0,0,0,-1
3,25721,0.51,0.42,0.26,-0.02,2.05,-0.59,0.98,855,-2256,-8844,5,0,-1,0,0,0,-1
4,25801,0.01,-0.48,0.88,0.05,-2.14,-0.06,0.08,1068,1174,-9631,1,-11,-3,0,0,0,-1
5,25895,-0.46,-0.22,-0.54,0.67,2.08,-0.92,-0.54,-6033,-10541,-10678,91,-5,-1,0,0,0,-1
0,25982,0.02,0.31,0.94,-0.16,2.52,-0.14,-0.29,-617,-340,-8703,6,-3,-2,0,0,0,-1
1,26342,0.43,-0.04,0.90,-0.01,-3.02,-0.89,-0.05,-6015,-182,-5250,1,-2,-1,0,0,0,-1
2,26378,0.02,-0.07,1.00,0.05,-3.00,-0.04,0.10,-13,968,-7707,0,-1,0,0,0,0,-1
3,26462,0.43,0.77,0.47,-0.04,0.95,-0.49,0.66,769,-2192,-8906,6,1,0,0,0,0,-1
4,26521,0.01,-0.49,0.87,0.05,-2.13,-0.08,0.08,934,1198,-9646,-1,-6,-1,0,0,0,-1
5,26614,0.02,-0.51,-0.30,0.81,2.61,-0.95,-0.52,-6138,-10407,-10642,91,-3,0,0,0,0,-1
0,26681,0.03,0.30,0.94,-0.16,2.53,-0.15,-0.28,-626,-278,-8694,7,-4,-2,0,0,0,-1
1,27062,0.48,-0.02,0.88,-0.01,-3.08,-0.99,-0.03,-6202,-126,-4746,-1,-19,-2,0,0,0,-1
2,27099,0.05,-0.07,0.99,0.07,-3.00,-0.11,0.13,-351,1212,-7568,-4,-12,-3,0,0,0,-1
3,27180,0.17,0.82,0.54,-0.06,1.15,-0.28,0.21,668,-1864,-8780,9,-7,-1,0,0,0,-1
4,27261,0.06,-0.52,0.85,0.07,-2.05,-0.18,0.06,-7,1325,-9941,13,-23,-7,0,0,0,-1
5,27333,0.50,-0.56,0.03,0.66,-1.40,-0.88,-0.54,-6671,-9508,-10746,91,-13,-15,0,0,0,-1
0,27419,0.05,0.26,0.93,-0.26,2.60,-0.23,-0.46,-1412,-1580,-9149,31,-14,-5,0,0,0,-1
1,27801,0.58,-0.03,0.82,-0.04,-3.12,-1.22,-0.10,-7454,-281,-3478,3,-3,-7,0,0,0,-1
2,27838,0.15,-0.11,0.98,0.09,-2.90,-0.31,0.14,-1922,1540,-7410,7,-6,-5,0,0,0,-1
3,27919,-0.01,0.80,0.59,-0.08,1.27,-0.12,-0.12,148,-2209,-8724,15,-11,-7,0,0,0,-1
4,28002,0.04,-0.54,0.84,0.07,-1.99,-0.14,0.07,228,1477,-10643,-9,2,-6,0,0,0,-1
5,28071,0.78,-0.40,0.42,0.24,-0.93,-1.01,-0.43,-8706,-9188,-10048,91,-5,0,0,0,0,-1
0,28157,0.12,0.25,0.90,-0.34,2.58,-0.40,-0.58,-3437,-3244,-9016,17,-15,-3,0,0,0,-1
1,28539,0.58,-0.06,0.81,-0.05,-3.05,-1.20,-0.15,-7513,-1053,-3044,2,-1,-4,0,0,0,-1
